part,run_key,scenario,family,model,axis,severity_bin,severity_rank,n,rel_l2_h_mean,rel_l2_h_median,rel_l2_c_mean,rel_l2_c_median,bt_mae_hours
A,shift_ood_peak,ood_peak,shift_unbounded,m2_data,q_top_peak,p90_p95,1,36,0.18652968279864535,0.15466641925604557,0.06899026340815491,0.05106148943668357,2.064516129032258
A,shift_ood_peak,ood_peak,shift_unbounded,m2_data,q_top_peak,p95_p98,2,25,0.18859525912397646,0.17386101487706349,0.07964356166418422,0.06615059271260168,5.9523809523809526
A,shift_ood_peak,ood_peak,shift_unbounded,m2_data,q_top_peak,p98_p100,3,14,0.2379312446025077,0.18779508463195949,0.09245207392520545,0.06233375602058157,1.1666666666666667
B,e6e8_eval__E6_extreme_peak_v1__shift_iid,iid,shift_unbounded,m2_score,q_top_peak,peak_5.5,4,29,0.3284561713309904,0.33568947366297464,0.2610906188686373,0.23148364395539733,10.92
B,e6e8_eval__E6_extreme_peak_v1__shift_iid,iid,shift_unbounded,m2_score,q_top_peak,peak_6.5,5,27,0.3134424430191804,0.28253440877461566,0.24492845837774868,0.1917240906538261,15.416666666666666
B,e6e8_eval__E6_extreme_peak_v1__shift_iid,iid,shift_unbounded,m2_score,q_top_peak,peak_8.0,6,22,0.34255445768617737,0.2908603031998189,0.3915309852322984,0.2935578235466275,18.833333333333332
B,e6e8_eval__E6_extreme_peak_v1__shift_ood_peak,ood_peak,shift_unbounded,m2_score,q_top_peak,peak_5.5,4,29,0.29111038645729315,0.24829758104258154,0.2501293567536324,0.22287416461463166,11.6
B,e6e8_eval__E6_extreme_peak_v1__shift_ood_peak,ood_peak,shift_unbounded,m2_score,q_top_peak,peak_6.5,5,27,0.32320353493744536,0.32560105691685776,0.2388060589831619,0.17189068590865197,14.208333333333334
B,e6e8_eval__E6_extreme_peak_v1__shift_ood_peak,ood_peak,shift_unbounded,m2_score,q_top_peak,peak_8.0,6,22,0.4283927542776444,0.3821915457474529,0.39146023018280035,0.2838824171602279,15.222222222222221
B,e6e8_eval__E6_extreme_peak_v1__regshift_iid_s42,iid,shift_unbounded_historical,m1,q_top_peak,peak_5.5,4,29,0.25694247388595765,0.22917526292304793,0.20333932088489812,0.15324018296674413,4.52
B,e6e8_eval__E6_extreme_peak_v1__regshift_iid_s42,iid,shift_unbounded_historical,m1,q_top_peak,peak_6.5,5,27,0.3011562917273317,0.2639506310039356,0.1692039461606493,0.10902117447251206,4.625
B,e6e8_eval__E6_extreme_peak_v1__regshift_iid_s42,iid,shift_unbounded_historical,m1,q_top_peak,peak_8.0,6,22,0.39384056122406186,0.32043715000890227,0.32503386149288815,0.2225828256302089,7.1875
B,e6e8_eval__E6_extreme_peak_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m1,q_top_peak,peak_5.5,4,29,0.30186548101449906,0.2526679038573159,0.19510704200917248,0.15569624018827724,5.88
B,e6e8_eval__E6_extreme_peak_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m1,q_top_peak,peak_6.5,5,27,0.3221275084584637,0.3032461533482381,0.18961902655265814,0.14426536371045032,7.0
B,e6e8_eval__E6_extreme_peak_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m1,q_top_peak,peak_8.0,6,22,0.3588076955294223,0.35346255685085815,0.27416808758009253,0.22753378942804928,8.176470588235293
B,e6e8_eval__E6_extreme_peak_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m1,q_top_peak,peak_5.5,4,29,0.29135672903680604,0.22695873710868467,0.21227796452826908,0.1654263102427433,5.0
B,e6e8_eval__E6_extreme_peak_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m1,q_top_peak,peak_6.5,5,27,0.3271076395129309,0.27395662425042316,0.16456267090116336,0.1038913210975829,4.958333333333333
B,e6e8_eval__E6_extreme_peak_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m1,q_top_peak,peak_8.0,6,22,0.35338429731782633,0.31401084354672903,0.3120059927826462,0.2141264807260636,8.0
B,e6e8_eval__E6_extreme_peak_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_data,q_top_peak,peak_5.5,4,29,0.2637187181103786,0.24316791322741718,0.19358943621332625,0.15982517947160463,3.44
B,e6e8_eval__E6_extreme_peak_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_data,q_top_peak,peak_6.5,5,27,0.3049369908584023,0.2793577180278438,0.16782329092589254,0.11735092655761621,4.125
B,e6e8_eval__E6_extreme_peak_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_data,q_top_peak,peak_8.0,6,22,0.39977611213570624,0.3581413859370891,0.3276268213552798,0.20523219250683888,6.875
B,e6e8_eval__E6_extreme_peak_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_data,q_top_peak,peak_5.5,4,29,0.30813239996293434,0.26274200917256324,0.211034555043831,0.19626003846882362,6.8
B,e6e8_eval__E6_extreme_peak_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_data,q_top_peak,peak_6.5,5,27,0.3253682634468665,0.285512541694359,0.19744117222114893,0.14450683464069927,4.875
B,e6e8_eval__E6_extreme_peak_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_data,q_top_peak,peak_8.0,6,22,0.3572453262179238,0.34127306045946704,0.26707222782186446,0.2094888141245423,12.055555555555555
B,e6e8_eval__E6_extreme_peak_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_data,q_top_peak,peak_5.5,4,29,0.2784633359738628,0.2549226279075828,0.2026440976416741,0.1748054751140949,4.56
B,e6e8_eval__E6_extreme_peak_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_data,q_top_peak,peak_6.5,5,27,0.31904939706829993,0.2908129310039681,0.16449226621113605,0.1103565817840515,5.791666666666667
B,e6e8_eval__E6_extreme_peak_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_data,q_top_peak,peak_8.0,6,22,0.3415832887347436,0.3078370131361551,0.3249322562897579,0.2015939000677998,5.1875
B,e6e8_eval__E6_extreme_peak_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_score,q_top_peak,peak_5.5,4,29,0.26272069194291375,0.24730748684683024,0.1942504611588942,0.14602999630905342,4.24
B,e6e8_eval__E6_extreme_peak_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_score,q_top_peak,peak_6.5,5,27,0.30969890722916926,0.2750982239092502,0.17028546857165092,0.11644213610842968,4.5
B,e6e8_eval__E6_extreme_peak_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_score,q_top_peak,peak_8.0,6,22,0.40529330291784516,0.3632369931471857,0.32428333208893007,0.18354042059018472,6.375
B,e6e8_eval__E6_extreme_peak_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_score,q_top_peak,peak_5.5,4,29,0.30813239996293434,0.26274200917256324,0.211034555043831,0.19626003846882362,6.8
B,e6e8_eval__E6_extreme_peak_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_score,q_top_peak,peak_6.5,5,27,0.3253682634468665,0.285512541694359,0.19744117222114893,0.14450683464069927,4.875
B,e6e8_eval__E6_extreme_peak_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_score,q_top_peak,peak_8.0,6,22,0.3572453262179238,0.34127306045946704,0.26707222782186446,0.2094888141245423,12.055555555555555
B,e6e8_eval__E6_extreme_peak_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_score,q_top_peak,peak_5.5,4,29,0.2784633359738628,0.2549226279075828,0.2026440976416741,0.1748054751140949,4.56
B,e6e8_eval__E6_extreme_peak_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_score,q_top_peak,peak_6.5,5,27,0.31904939706829993,0.2908129310039681,0.16449226621113605,0.1103565817840515,5.791666666666667
B,e6e8_eval__E6_extreme_peak_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_score,q_top_peak,peak_8.0,6,22,0.3415832887347436,0.3078370131361551,0.3249322562897579,0.2015939000677998,5.1875
B,e6e8_eval__E6_extreme_peaktime_v1__iid_baseline,iid,deeponet_baseline,fnn,q_top_peak_time,peaktime_44h,4,7,0.2129022595148699,0.1656771282100857,0.1817646487596612,0.16929655222184858,3.6666666666666665
B,e6e8_eval__E6_extreme_peaktime_v1__iid_baseline,iid,deeponet_baseline,fnn,q_top_peak_time,peaktime_45h,5,8,0.3022103621213634,0.2176322903656095,0.19797057831629938,0.13070829404590845,4.333333333333333
B,e6e8_eval__E6_extreme_peaktime_v1__iid_baseline,iid,deeponet_baseline,fnn,q_top_peak_time,peaktime_46h,6,7,0.20754264991847796,0.17159335135834733,0.13539760731128708,0.1315868281239165,1.7142857142857142
B,e6e8_eval__E6_extreme_peaktime_v1__iid_baseline,iid,deeponet_baseline,fnn,q_top_peak_time,peaktime_47h,7,7,0.41886236497923246,0.30035161706270946,0.15036489261919975,0.11671296410999489,4.333333333333333
A,iid_baseline,iid,deeponet_baseline,fnn,q_top_peak_time,p00_p90,0,83,0.2503340646427805,0.22459991930006626,0.15117115272460308,0.09534395048349245,2.0422535211267605
A,iid_baseline,iid,deeponet_baseline,fnn,q_top_peak_time,p98_p100,3,29,0.24145451223542186,0.20020394206576406,0.12269864768791476,0.08935996681827069,4.185185185185185
B,e6e8_eval__E6_extreme_peaktime_v1__iid_baseline,iid,deeponet_baseline,fno,q_top_peak_time,peaktime_44h,4,7,0.6022206339416811,0.5947984358766715,0.5044211442569851,0.4361453753813245,18.333333333333332
B,e6e8_eval__E6_extreme_peaktime_v1__iid_baseline,iid,deeponet_baseline,fno,q_top_peak_time,peaktime_45h,5,8,0.508738633521318,0.5294571670885369,0.8622232023028898,0.6878809793449938,14.5
B,e6e8_eval__E6_extreme_peaktime_v1__iid_baseline,iid,deeponet_baseline,fno,q_top_peak_time,peaktime_46h,6,7,0.45625960928076104,0.5071929604893167,1.00239574209286,0.5304620702022604,13.428571428571429
B,e6e8_eval__E6_extreme_peaktime_v1__iid_baseline,iid,deeponet_baseline,fno,q_top_peak_time,peaktime_47h,7,7,0.6868651096584248,0.7174223866068492,1.4656615850417403,0.49804719605830094,12.0
A,iid_baseline,iid,deeponet_baseline,fno,q_top_peak_time,p00_p90,0,83,0.6203974714251301,0.5945765887705633,0.6586035629439998,0.46885440200721296,7.169014084507042
A,iid_baseline,iid,deeponet_baseline,fno,q_top_peak_time,p98_p100,3,29,0.6351370903955198,0.5956620640783078,0.6465593034163691,0.502810244618533,8.74074074074074
B,e6e8_eval__E6_extreme_peaktime_v1__iid_baseline,iid,deeponet_baseline,m1,q_top_peak_time,peaktime_44h,4,7,0.8162008665185778,0.5596567714691089,0.517598789134238,0.41232515582113355,22.5
B,e6e8_eval__E6_extreme_peaktime_v1__iid_baseline,iid,deeponet_baseline,m1,q_top_peak_time,peaktime_45h,5,8,0.5955032382406307,0.5372018317500074,0.5210590298028237,0.519025999875667,14.833333333333334
B,e6e8_eval__E6_extreme_peaktime_v1__iid_baseline,iid,deeponet_baseline,m1,q_top_peak_time,peaktime_46h,6,7,0.4010573583408185,0.3775542884562629,0.3326613843928205,0.3017347667284498,13.285714285714286
B,e6e8_eval__E6_extreme_peaktime_v1__iid_baseline,iid,deeponet_baseline,m1,q_top_peak_time,peaktime_47h,7,7,0.5537194930386499,0.5887066836498841,0.4296665613996487,0.25406848645515295,10.833333333333334
B,e6e8_eval__E6_extreme_peaktime_v1__ood_peak_baseline,ood_peak,deeponet_baseline,m1,q_top_peak_time,peaktime_44h,4,7,0.33800190844651906,0.21476531374092783,0.1975186720461177,0.14809722729723798,13.5
B,e6e8_eval__E6_extreme_peaktime_v1__ood_peak_baseline,ood_peak,deeponet_baseline,m1,q_top_peak_time,peaktime_45h,5,8,0.35529921641525264,0.3440918283345804,0.24157117216195126,0.14554468446400137,12.0
B,e6e8_eval__E6_extreme_peaktime_v1__ood_peak_baseline,ood_peak,deeponet_baseline,m1,q_top_peak_time,peaktime_46h,6,7,0.19770534492457767,0.19377597832594318,0.21496120893213203,0.15279648725217887,12.428571428571429
B,e6e8_eval__E6_extreme_peaktime_v1__ood_peak_baseline,ood_peak,deeponet_baseline,m1,q_top_peak_time,peaktime_47h,7,7,0.2563456409841277,0.19308545045462897,0.21826576716307208,0.1376499069857146,11.833333333333334
B,e6e8_eval__E6_extreme_peaktime_v1__ood_peaktime_baseline,ood_peak_time,deeponet_baseline,m1,q_top_peak_time,peaktime_44h,4,7,0.31470164966267417,0.2602091059054592,0.18697509055127015,0.17044702340086954,16.166666666666668
B,e6e8_eval__E6_extreme_peaktime_v1__ood_peaktime_baseline,ood_peak_time,deeponet_baseline,m1,q_top_peak_time,peaktime_45h,5,8,0.25612840673510867,0.24019627372797148,0.24365533143612106,0.2158073405135117,15.0
B,e6e8_eval__E6_extreme_peaktime_v1__ood_peaktime_baseline,ood_peak_time,deeponet_baseline,m1,q_top_peak_time,peaktime_46h,6,7,0.2565731172373917,0.23530716325337886,0.19473744277811803,0.20482283901051718,14.0
B,e6e8_eval__E6_extreme_peaktime_v1__ood_peaktime_baseline,ood_peak_time,deeponet_baseline,m1,q_top_peak_time,peaktime_47h,7,7,0.30992627003009815,0.31385904646649343,0.20706768924614605,0.16613833931175923,12.666666666666666
A,iid_baseline,iid,deeponet_baseline,m1,q_top_peak_time,p00_p90,0,83,0.37382927678542094,0.34908018774001887,0.20171596487539745,0.1688906231248437,9.32394366197183
A,iid_baseline,iid,deeponet_baseline,m1,q_top_peak_time,p98_p100,3,29,0.37039902136733827,0.36143334761283324,0.19295602893305547,0.16431051412142197,10.962962962962964
A,ood_peak_baseline,ood_peak,deeponet_baseline,m1,q_top_peak_time,p00_p90,0,53,0.25359983296337407,0.22865237410328215,0.12292671713718784,0.09649409873359942,6.595744680851064
A,ood_peak_baseline,ood_peak,deeponet_baseline,m1,q_top_peak_time,p98_p100,3,22,0.26384447266476546,0.25124637175629405,0.154798558407729,0.09074260569246037,6.555555555555555
A,ood_peaktime_baseline,ood_peak_time,deeponet_baseline,m1,q_top_peak_time,p98_p100,3,76,0.23359258153670504,0.22312285520408653,0.1068154556906183,0.07674464580187974,7.153846153846154
B,e6e8_eval__E6_extreme_peaktime_v1__iid_baseline,iid,deeponet_baseline,m2_data,q_top_peak_time,peaktime_44h,4,7,0.6858289162648882,0.5795660974869489,0.36231889031310444,0.24019442221788417,20.666666666666668
B,e6e8_eval__E6_extreme_peaktime_v1__iid_baseline,iid,deeponet_baseline,m2_data,q_top_peak_time,peaktime_45h,5,8,0.4859477066822051,0.3732419727437403,0.4079213901200138,0.43557973895176993,12.166666666666666
B,e6e8_eval__E6_extreme_peaktime_v1__iid_baseline,iid,deeponet_baseline,m2_data,q_top_peak_time,peaktime_46h,6,7,0.2857226085470013,0.281291818384741,0.19181556670601094,0.17640180706088807,12.428571428571429
B,e6e8_eval__E6_extreme_peaktime_v1__iid_baseline,iid,deeponet_baseline,m2_data,q_top_peak_time,peaktime_47h,7,7,0.33158546698847047,0.25333965171717865,0.2780041349891576,0.1951886173711779,14.166666666666666
B,e6e8_eval__E6_extreme_peaktime_v1__ood_peak_baseline,ood_peak,deeponet_baseline,m2_data,q_top_peak_time,peaktime_44h,4,7,0.3206555690371628,0.2068856526642503,0.18755973884876082,0.15268479614997563,12.6
B,e6e8_eval__E6_extreme_peaktime_v1__ood_peak_baseline,ood_peak,deeponet_baseline,m2_data,q_top_peak_time,peaktime_45h,5,8,0.3296713770741665,0.28379633908996194,0.2268925293701351,0.14292365979315333,10.833333333333334
B,e6e8_eval__E6_extreme_peaktime_v1__ood_peak_baseline,ood_peak,deeponet_baseline,m2_data,q_top_peak_time,peaktime_46h,6,7,0.18886645297111063,0.16901573437009373,0.1514631558064309,0.1175592101684516,4.285714285714286
B,e6e8_eval__E6_extreme_peaktime_v1__ood_peak_baseline,ood_peak,deeponet_baseline,m2_data,q_top_peak_time,peaktime_47h,7,7,0.23863367134539099,0.21267792069520083,0.17403458978092387,0.10991952458202273,5.666666666666667
B,e6e8_eval__E6_extreme_peaktime_v1__ood_peaktime_baseline,ood_peak_time,deeponet_baseline,m2_data,q_top_peak_time,peaktime_44h,4,7,0.3099887389909514,0.2812788801981289,0.17050479711144678,0.15242207026657967,12.0
B,e6e8_eval__E6_extreme_peaktime_v1__ood_peaktime_baseline,ood_peak_time,deeponet_baseline,m2_data,q_top_peak_time,peaktime_45h,5,8,0.2311765833134922,0.20050678864723545,0.22510692034170537,0.19856818269631055,13.666666666666666
B,e6e8_eval__E6_extreme_peaktime_v1__ood_peaktime_baseline,ood_peak_time,deeponet_baseline,m2_data,q_top_peak_time,peaktime_46h,6,7,0.24368758581575717,0.25018253100977383,0.16232423844082983,0.1796287751349797,12.857142857142858
B,e6e8_eval__E6_extreme_peaktime_v1__ood_peaktime_baseline,ood_peak_time,deeponet_baseline,m2_data,q_top_peak_time,peaktime_47h,7,7,0.30527766107660403,0.322152505009458,0.19629056999932618,0.14361045400048258,11.5
A,iid_baseline,iid,deeponet_baseline,m2_data,q_top_peak_time,p00_p90,0,83,0.24249075182146324,0.249266982692131,0.1119901712648926,0.07739862179209758,8.492957746478874
A,iid_baseline,iid,deeponet_baseline,m2_data,q_top_peak_time,p98_p100,3,29,0.22823006311193939,0.2223247252031233,0.10849654650753986,0.07921242178713676,9.814814814814815
A,ood_peak_baseline,ood_peak,deeponet_baseline,m2_data,q_top_peak_time,p00_p90,0,53,0.24931738684604723,0.23183176069281636,0.10683036950607525,0.06673545263191819,4.617021276595745
A,ood_peak_baseline,ood_peak,deeponet_baseline,m2_data,q_top_peak_time,p98_p100,3,22,0.252854672386708,0.23057723579930214,0.14163811521828554,0.0757050015958051,4.555555555555555
A,ood_peaktime_baseline,ood_peak_time,deeponet_baseline,m2_data,q_top_peak_time,p98_p100,3,76,0.22234208923176957,0.21253836674457194,0.09292278043636118,0.06832828687384145,6.630769230769231
B,e6e8_eval__E6_extreme_peaktime_v1__iid_baseline,iid,deeponet_baseline,m2_score,q_top_peak_time,peaktime_44h,4,7,0.8064859971367083,0.4381272865908023,0.40563768003267375,0.27038366529420443,22.5
B,e6e8_eval__E6_extreme_peaktime_v1__iid_baseline,iid,deeponet_baseline,m2_score,q_top_peak_time,peaktime_45h,5,8,0.49000701906206606,0.3746686492112774,0.40710643121877016,0.4086795417459069,14.0
B,e6e8_eval__E6_extreme_peaktime_v1__iid_baseline,iid,deeponet_baseline,m2_score,q_top_peak_time,peaktime_46h,6,7,0.31423838007490473,0.2748067252245723,0.20784776261059618,0.1729711659130537,14.714285714285714
B,e6e8_eval__E6_extreme_peaktime_v1__iid_baseline,iid,deeponet_baseline,m2_score,q_top_peak_time,peaktime_47h,7,7,0.360178637048045,0.3021019021584161,0.3311462761625325,0.19295452040769864,13.0
B,e6e8_eval__E6_extreme_peaktime_v1__ood_peak_baseline,ood_peak,deeponet_baseline,m2_score,q_top_peak_time,peaktime_44h,4,7,0.3206555690371628,0.2068856526642503,0.18755973884876082,0.15268479614997563,12.6
B,e6e8_eval__E6_extreme_peaktime_v1__ood_peak_baseline,ood_peak,deeponet_baseline,m2_score,q_top_peak_time,peaktime_45h,5,8,0.3296713770741665,0.28379633908996194,0.2268925293701351,0.14292365979315333,10.833333333333334
B,e6e8_eval__E6_extreme_peaktime_v1__ood_peak_baseline,ood_peak,deeponet_baseline,m2_score,q_top_peak_time,peaktime_46h,6,7,0.18886645297111063,0.16901573437009373,0.1514631558064309,0.1175592101684516,4.285714285714286
B,e6e8_eval__E6_extreme_peaktime_v1__ood_peak_baseline,ood_peak,deeponet_baseline,m2_score,q_top_peak_time,peaktime_47h,7,7,0.23863367134539099,0.21267792069520083,0.17403458978092387,0.10991952458202273,5.666666666666667
B,e6e8_eval__E6_extreme_peaktime_v1__ood_peaktime_baseline,ood_peak_time,deeponet_baseline,m2_score,q_top_peak_time,peaktime_44h,4,7,0.3099887389909514,0.2812788801981289,0.17050479711144678,0.15242207026657967,12.0
B,e6e8_eval__E6_extreme_peaktime_v1__ood_peaktime_baseline,ood_peak_time,deeponet_baseline,m2_score,q_top_peak_time,peaktime_45h,5,8,0.2311765833134922,0.20050678864723545,0.22510692034170537,0.19856818269631055,13.666666666666666
B,e6e8_eval__E6_extreme_peaktime_v1__ood_peaktime_baseline,ood_peak_time,deeponet_baseline,m2_score,q_top_peak_time,peaktime_46h,6,7,0.24368758581575717,0.25018253100977383,0.16232423844082983,0.1796287751349797,12.857142857142858
B,e6e8_eval__E6_extreme_peaktime_v1__ood_peaktime_baseline,ood_peak_time,deeponet_baseline,m2_score,q_top_peak_time,peaktime_47h,7,7,0.30527766107660403,0.322152505009458,0.19629056999932618,0.14361045400048258,11.5
A,iid_baseline,iid,deeponet_baseline,m2_score,q_top_peak_time,p00_p90,0,83,0.2622687356597961,0.25963180726216323,0.12374418521753208,0.09887316125663224,9.394366197183098
A,iid_baseline,iid,deeponet_baseline,m2_score,q_top_peak_time,p98_p100,3,29,0.24567152251857952,0.24306784999306025,0.12033190102493843,0.091569822587441,13.666666666666666
A,ood_peak_baseline,ood_peak,deeponet_baseline,m2_score,q_top_peak_time,p00_p90,0,53,0.24931738684604723,0.23183176069281636,0.10683036950607525,0.06673545263191819,4.617021276595745
A,ood_peak_baseline,ood_peak,deeponet_baseline,m2_score,q_top_peak_time,p98_p100,3,22,0.252854672386708,0.23057723579930214,0.14163811521828554,0.0757050015958051,4.555555555555555
A,ood_peaktime_baseline,ood_peak_time,deeponet_baseline,m2_score,q_top_peak_time,p98_p100,3,76,0.22234208923176957,0.21253836674457194,0.09292278043636118,0.06832828687384145,6.630769230769231
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_iid_s42,iid,regshift_bounded,m1,q_top_peak_time,peaktime_44h,4,7,0.24709685564213285,0.25849681950368036,0.26372090136491794,0.1835113249672177,26.0
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_iid_s42,iid,regshift_bounded,m1,q_top_peak_time,peaktime_45h,5,8,0.23365553897043084,0.19365211503854418,0.22757128899276724,0.19934681108714333,15.5
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_iid_s42,iid,regshift_bounded,m1,q_top_peak_time,peaktime_46h,6,7,0.18387388274479152,0.19493788890423355,0.1571486113370776,0.1488570680256057,14.142857142857142
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_iid_s42,iid,regshift_bounded,m1,q_top_peak_time,peaktime_47h,7,7,0.2657090162385484,0.22037449027489286,0.18600227082093365,0.14498458407314738,11.833333333333334
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m1,q_top_peak_time,peaktime_44h,4,7,0.24301965123406927,0.2534585787572857,0.17241198493267634,0.16104712791087517,19.333333333333332
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m1,q_top_peak_time,peaktime_45h,5,8,0.2615802984151418,0.2056282868580495,0.17754910990988407,0.15270739533418026,15.333333333333334
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m1,q_top_peak_time,peaktime_46h,6,7,0.21039425759134564,0.21765699119355442,0.15960505053257829,0.10745121215245895,10.857142857142858
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m1,q_top_peak_time,peaktime_47h,7,7,0.27110564870244885,0.2216630353891065,0.1713877607737036,0.13490780328160132,11.666666666666666
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m1,q_top_peak_time,peaktime_44h,4,7,0.23010471755825515,0.2002846622791813,0.18544202874081667,0.13811549758568076,6.833333333333333
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m1,q_top_peak_time,peaktime_45h,5,8,0.25326831853562937,0.17930080776396704,0.17086509182181195,0.1349978194831185,3.3333333333333335
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m1,q_top_peak_time,peaktime_46h,6,7,0.18103396564664137,0.194638459167683,0.14324336360306522,0.08633433088570558,8.428571428571429
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m1,q_top_peak_time,peaktime_47h,7,7,0.2640325742098288,0.24646676517120308,0.1910149903868681,0.16709534306324744,8.666666666666666
A,regshift_iid_s123,iid,regshift_bounded,m1,q_top_peak_time,p00_p90,0,83,0.22167181089469146,0.19700066326653484,0.10564804576609828,0.07058842934928833,4.464788732394366
A,regshift_iid_s123,iid,regshift_bounded,m1,q_top_peak_time,p98_p100,3,29,0.19840486334620475,0.1815801572589626,0.08138861273565032,0.0737063724333784,3.259259259259259
A,regshift_iid_s42,iid,regshift_bounded,m1,q_top_peak_time,p00_p90,0,83,0.2302233606561576,0.22809337019491466,0.11751630989768304,0.096387633214464,9.211267605633802
A,regshift_iid_s42,iid,regshift_bounded,m1,q_top_peak_time,p98_p100,3,29,0.2201681101433774,0.21650832150213428,0.09758312465697022,0.08625175714264531,10.481481481481481
A,regshift_iid_s456,iid,regshift_bounded,m1,q_top_peak_time,p00_p90,0,83,0.2253162078818513,0.213513275797888,0.11060572639403263,0.07373159433313763,2.943661971830986
A,regshift_iid_s456,iid,regshift_bounded,m1,q_top_peak_time,p98_p100,3,29,0.20630315622358653,0.18629421811079405,0.09294150106690774,0.0750225185603099,3.6666666666666665
A,regshift_ood_peak_s123,ood_peak,regshift_bounded,m1,q_top_peak_time,p00_p90,0,53,0.2472429672353543,0.227896403158082,0.11196893227852914,0.0784890483148594,4.8936170212765955
A,regshift_ood_peak_s123,ood_peak,regshift_bounded,m1,q_top_peak_time,p98_p100,3,22,0.24216808391469516,0.21084244669640917,0.1284761293082964,0.08408775866276108,4.555555555555555
A,regshift_ood_peak_s42,ood_peak,regshift_bounded,m1,q_top_peak_time,p00_p90,0,53,0.26089891012787925,0.24376656010313144,0.10831944454625646,0.09014626891978675,7.361702127659575
A,regshift_ood_peak_s42,ood_peak,regshift_bounded,m1,q_top_peak_time,p98_p100,3,22,0.24090745706191816,0.2270315459306999,0.11872178444647884,0.10223753205864894,7.055555555555555
A,regshift_ood_peak_s456,ood_peak,regshift_bounded,m1,q_top_peak_time,p00_p90,0,53,0.22476174529724433,0.2071105079934724,0.08701244482568517,0.0664392330749524,4.553191489361702
A,regshift_ood_peak_s456,ood_peak,regshift_bounded,m1,q_top_peak_time,p98_p100,3,22,0.22313247453842863,0.20771298153668236,0.09702357470189277,0.06860117283672124,3.6666666666666665
A,regshift_ood_time_s123,ood_peak_time,regshift_bounded,m1,q_top_peak_time,p98_p100,3,76,0.21588474540725752,0.2001910209933392,0.10352588373070466,0.0754287805885073,5.6461538461538465
A,regshift_ood_time_s42,ood_peak_time,regshift_bounded,m1,q_top_peak_time,p98_p100,3,76,0.18518661661424188,0.17470421545341797,0.09682802717609149,0.061383660839778094,3.0153846153846153
A,regshift_ood_time_s456,ood_peak_time,regshift_bounded,m1,q_top_peak_time,p98_p100,3,76,0.21102302412394733,0.20885242725332265,0.10932501937658634,0.07030705693216331,4.553846153846154
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_iid_s42,iid,regshift_bounded,m2_data,q_top_peak_time,peaktime_44h,4,7,0.2724754693958999,0.26242088350178827,0.20911262597537644,0.11753480463642389,23.166666666666668
