run_key,scenario,family,model,axis,bin,n,rel_l2_h_mean,rel_l2_h_median,rel_l2_c_mean,rel_l2_c_median,bt_mae_hours,n_bt
e6e8_eval__E6_extreme_peaktime_v1__shift_iid,iid,shift_unbounded,m2_data,q_top_peak_time,peaktime_44h,7,0.2891087164406043,0.2770426366757052,0.20273999007544183,0.19121439257553047,17.833333333333332,6
e6e8_eval__E6_extreme_peaktime_v1__shift_iid,iid,shift_unbounded,m2_data,q_top_peak_time,peaktime_45h,8,0.30590318810205575,0.27764083700261005,0.21262499992504774,0.1976675532406334,21.5,6
e6e8_eval__E6_extreme_peaktime_v1__shift_iid,iid,shift_unbounded,m2_data,q_top_peak_time,peaktime_46h,7,0.24626693379403988,0.26162958606922315,0.2158724600831071,0.1627161400715654,17.0,7
e6e8_eval__E6_extreme_peaktime_v1__shift_iid,iid,shift_unbounded,m2_data,q_top_peak_time,peaktime_47h,7,0.29176496812534125,0.23229802802373103,0.23992293122739297,0.20614692646808633,12.5,6
e6e8_eval__E6_extreme_peaktime_v1__shift_iid,iid,shift_unbounded,m2_score,q_top_peak_time,peaktime_44h,7,0.2787016315736234,0.24489836413508118,0.20355359978272544,0.21697926569748557,16.0,6
e6e8_eval__E6_extreme_peaktime_v1__shift_iid,iid,shift_unbounded,m2_score,q_top_peak_time,peaktime_45h,8,0.302577050595809,0.2576741965289604,0.2052226228908135,0.19870575161330467,18.666666666666668,6
e6e8_eval__E6_extreme_peaktime_v1__shift_iid,iid,shift_unbounded,m2_score,q_top_peak_time,peaktime_46h,7,0.2501296784763526,0.2631186341566953,0.2102685934702116,0.19456977259817493,12.571428571428571,7
e6e8_eval__E6_extreme_peaktime_v1__shift_iid,iid,shift_unbounded,m2_score,q_top_peak_time,peaktime_47h,7,0.3090074168725906,0.24908892183615514,0.253863440883784,0.1953988853570087,14.5,6
e6e8_eval__E8_joint_shift_v1__shift_iid,iid,shift_unbounded,m1,joint_forcing_x_Ks,joint_Ks0.15,9,0.4331108830561096,0.3994251582725358,0.8743702920054675,0.7591646163118467,,0
e6e8_eval__E8_joint_shift_v1__shift_iid,iid,shift_unbounded,m1,joint_forcing_x_Ks,joint_Ks40,15,0.4135904373288807,0.4311818825928798,0.21826216134409437,0.1787682692128282,7.866666666666666,15
e6e8_eval__E8_joint_shift_v1__shift_iid,iid,shift_unbounded,m2_data,joint_forcing_x_Ks,joint_Ks0.15,9,0.5313895395395819,0.5310852635846544,0.8828631058969597,0.8468748633353536,,0
